#FILE:02 A2 0.1 M Sucrose.ngb-sd7
#FORMAT:NETZSCH5
#IDENTITY:02 A2 0.1 M Sucrose
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:Cumerr Rapid
#DATE/TIME:22.02.2016 18:12:13
#CORR. FILE:
#LABORATORY:Bioreaktor
#OPERATOR:MM
#REMARK:
#SAMPLE:0.1 M
#SAMPLE MASS /mg:29.8
#MATERIAL:DMSO+5%DMSO
#REFERENCE:Leertiegel
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, pierced lid
#SAMPLE CRUCIBLE MASS /mg:38.7
#REFERENCE CRUCIBLE MASS /mg:39.1
#CORR. CODE:000
#EXO:-1
#RANGE:-80....20/-10.0....10.0K/min
#SEGMENT:S1-5/5

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
   -43.18276;   11.32250;    -0.39009;3.12148;3
   -43.21676;   11.32583;    -0.39029;3.12141;3
   -43.25088;   11.32917;    -0.39054;3.12134;3
   -43.28494;   11.33250;    -0.39079;3.12128;3
   -43.31888;   11.33583;    -0.39108;3.12121;3
   -43.35265;   11.33917;    -0.39134;3.12115;3
   -43.38641;   11.34250;    -0.39153;3.12108;3
   -43.41994;   11.34583;    -0.39167;3.12102;3
   -43.45324;   11.34917;    -0.39178;3.12095;3
   -43.48653;   11.35250;    -0.39181;3.12089;3
   -43.51941;   11.35583;    -0.39182;3.12083;3
   -43.55235;   11.35917;    -0.39171;3.12076;3
   -43.58500;   11.36250;    -0.39156;3.12070;3
   -43.61747;   11.36583;    -0.39131;3.12064;3
   -43.64976;   11.36917;    -0.39103;3.12057;3
   -43.68218;   11.37250;    -0.39064;3.12051;3
   -43.71465;   11.37583;    -0.39019;3.12045;3
   -43.74694;   11.37917;    -0.38897;3.12039;3
   -43.77947;   11.38250;    -0.38833;3.12032;3
   -43.81206;   11.38583;    -0.38771;3.12026;3
   -43.84471;   11.38917;    -0.38717;3.12020;3
   -43.87753;   11.39250;    -0.38668;3.12013;3
   -43.91071;   11.39583;    -0.38621;3.12007;3
   -43.94400;   11.39917;    -0.38581;3.12000;3
   -43.97747;   11.40250;    -0.38553;3.11994;3
   -44.01123;   11.40583;    -0.38533;3.11987;3
   -44.04524;   11.40917;    -0.38546;3.11981;3
   -44.07947;   11.41250;    -0.38559;3.11974;3
   -44.11376;   11.41583;    -0.38571;3.11967;3
   -44.14812;   11.41917;    -0.38586;3.11961;3
   -44.18259;   11.42250;    -0.38606;3.11954;3
   -44.21706;   11.42583;    -0.38629;3.11947;3
   -44.25147;   11.42917;    -0.38658;3.11941;3
   -44.28588;   11.43250;    -0.38695;3.11934;3
   -44.32029;   11.43583;    -0.38731;3.11927;3
   -44.35441;   11.43917;    -0.38763;3.11921;3
   -44.38835;   11.44250;    -0.38787;3.11914;3
   -44.42229;   11.44583;    -0.38808;3.11907;3
   -44.45606;   11.44917;    -0.38824;3.11901;3
   -44.48947;   11.45250;    -0.38837;3.11894;3
   -44.52265;   11.45583;    -0.38841;3.11888;3
   -44.55565;   11.45917;    -0.38836;3.11881;3
   -44.58859;   11.46250;    -0.38826;3.11875;3
   -44.62124;   11.46583;    -0.38810;3.11869;3
   -44.65371;   11.46917;    -0.38789;3.11862;3
   -44.68606;   11.47250;    -0.38761;3.11856;3
   -44.71841;   11.47583;    -0.38711;3.11850;3
   -44.75082;   11.47917;    -0.38643;3.11843;3
   -44.78318;   11.48250;    -0.38568;3.11837;3
   -44.81553;   11.48583;    -0.38498;3.11831;3
   -44.84782;   11.48917;    -0.38436;3.11824;3
   -44.88035;   11.49250;    -0.38384;3.11818;3
   -44.91300;   11.49583;    -0.38337;3.11811;3
   -44.94582;   11.49917;    -0.38292;3.11805;3
   -44.97871;   11.50250;    -0.38255;3.11799;3
   -45.01171;   11.50583;    -0.38218;3.11792;3
   -45.04500;   11.50917;    -0.38185;3.11786;3
   -45.07841;   11.51250;    -0.38160;3.11779;3
   -45.11182;   11.51583;    -0.38176;3.11773;3
   -45.14518;   11.51917;    -0.38185;3.11766;3
   -45.17865;   11.52250;    -0.38194;3.11759;3
   -45.21218;   11.52583;    -0.38205;3.11753;3
   -45.24559;   11.52917;    -0.38217;3.11746;3
   -45.27900;   11.53250;    -0.38231;3.11740;3
   -45.31224;   11.53583;    -0.38242;3.11733;3
   -45.34547;   11.53917;    -0.38253;3.11727;3
   -45.37847;   11.54250;    -0.38259;3.11720;3
   -45.41147;   11.54583;    -0.38256;3.11714;3
   -45.44406;   11.54917;    -0.38247;3.11707;3
   -45.47653;   11.55250;    -0.38237;3.11701;3
   -45.50877;   11.55583;    -0.38219;3.11695;3
   -45.54094;   11.55917;    -0.38196;3.11688;3
   -45.57288;   11.56250;    -0.38167;3.11682;3
   -45.60471;   11.56583;    -0.38131;3.11676;3
   -45.63647;   11.56917;    -0.38070;3.11669;3
   -45.66829;   11.57250;    -0.38024;3.11663;3
   -45.70000;   11.57583;    -0.37956;3.11657;3
   -45.73171;   11.57917;    -0.37891;3.11651;3
   -45.76341;   11.58250;    -0.37827;3.11644;3
   -45.79529;   11.58583;    -0.37763;3.11638;3
   -45.82718;   11.58917;    -0.37607;3.11632;3
   -45.85918;   11.59250;    -0.37560;3.11625;3
   -45.89124;   11.59583;    -0.37531;3.11619;3
   -45.92353;   11.59917;    -0.37507;3.11613;3
   -45.95600;   11.60250;    -0.37477;3.11606;3
   -45.98865;   11.60583;    -0.37445;3.11600;3
   -46.02135;   11.60917;    -0.37419;3.11593;3
   -46.05418;   11.61250;    -0.37401;3.11587;3
   -46.08700;   11.61583;    -0.37411;3.11580;3
   -46.11994;   11.61917;    -0.37417;3.11574;3
   -46.15288;   11.62250;    -0.37424;3.11567;3
   -46.18588;   11.62583;    -0.37433;3.11561;3
   -46.21871;   11.62917;    -0.37443;3.11554;3
   -46.25159;   11.63250;    -0.37450;3.11548;3
   -46.28424;   11.63583;    -0.37458;3.11541;3
   -46.31682;   11.63917;    -0.37465;3.11535;3
   -46.34929;   11.64250;    -0.37466;3.11529;3
   -46.38159;   11.64583;    -0.37462;3.11522;3
   -46.41365;   11.64917;    -0.37453;3.11516;3
   -46.44565;   11.65250;    -0.37429;3.11509;3
   -46.47759;   11.65583;    -0.37391;3.11503;3
   -46.50912;   11.65917;    -0.37347;3.11497;3
   -46.54059;   11.66250;    -0.37292;3.11491;3
   -46.57218;   11.66583;    -0.37242;3.11484;3
   -46.60365;   11.66917;    -0.37170;3.11478;3
   -46.63506;   11.67250;    -0.37110;3.11472;3
   -46.66647;   11.67583;    -0.37052;3.11466;3
   -46.69788;   11.67917;    -0.36987;3.11459;3
   -46.72929;   11.68250;    -0.36924;3.11453;3
   -46.76088;   11.68583;    -0.36868;3.11447;3
   -46.79253;   11.68917;    -0.36822;3.11440;3
   -46.82441;   11.69250;    -0.36783;3.11434;3
   -46.85641;   11.69583;    -0.36775;3.11428;3
   -46.88859;   11.69917;    -0.36768;3.11421;3
   -46.92094;   11.70250;    -0.36759;3.11415;3
   -46.95365;   11.70583;    -0.36745;3.11408;3
   -46.98629;   11.70917;    -0.36731;3.11402;3
   -47.01894;   11.71250;    -0.36729;3.11395;3
   -47.05188;   11.71583;    -0.36733;3.11389;3
   -47.08488;   11.71917;    -0.36742;3.11382;3
   -47.11782;   11.72250;    -0.36749;3.11376;3
   -47.15071;   11.72583;    -0.36758;3.11369;3
   -47.18371;   11.72917;    -0.36770;3.11362;3
   -47.21659;   11.73250;    -0.36794;3.11356;3
   -47.24929;   11.73583;    -0.36809;3.11349;3
   -47.28200;   11.73917;    -0.36819;3.11343;3
   -47.31465;   11.74250;    -0.36824;3.11336;3
   -47.34712;   11.74583;    -0.36825;3.11330;3
   -47.37941;   11.74917;    -0.36819;3.11323;3
   -47.41171;   11.75250;    -0.36809;3.11317;3
   -47.44376;   11.75583;    -0.36778;3.11310;3
   -47.47582;   11.75917;    -0.36746;3.11304;3
   -47.50771;   11.76250;    -0.36704;3.11298;3
   -47.53959;   11.76583;    -0.36650;3.11291;3
   -47.57141;   11.76917;    -0.36602;3.11285;3
   -47.60329;   11.77250;    -0.36550;3.11279;3
   -47.63506;   11.77583;    -0.36505;3.11272;3
   -47.66694;   11.77917;    -0.36456;3.11266;3
   -47.69894;   11.78250;    -0.36418;3.11259;3
   -47.73088;   11.78583;    -0.36387;3.11253;3
   -47.76306;   11.78917;    -0.36379;3.11246;3
   -47.79547;   11.79250;    -0.36361;3.11240;3
   -47.82806;   11.79583;    -0.36348;3.11233;3
   -47.86076;   11.79917;    -0.36338;3.11227;3
   -47.89359;   11.80250;    -0.36326;3.11220;3
   -47.92659;   11.80583;    -0.36316;3.11214;3
   -47.95965;   11.80917;    -0.36312;3.11207;3
   -47.99288;   11.81250;    -0.36316;3.11200;3
   -48.02606;   11.81583;    -0.36323;3.11194;3
   -48.05929;   11.81917;    -0.36334;3.11187;3
   -48.09265;   11.82250;    -0.36357;3.11180;3
   -48.12594;   11.82583;    -0.36383;3.11174;3
   -48.15924;   11.82917;    -0.36406;3.11167;3
   -48.19259;   11.83250;    -0.36440;3.11160;3
   -48.22571;   11.83583;    -0.36457;3.11153;3
   -48.25888;   11.83917;    -0.36468;3.11147;3
   -48.29194;   11.84250;    -0.36475;3.11140;3
   -48.32476;   11.84583;    -0.36479;3.11133;3
   -48.35759;   11.84917;    -0.36476;3.11127;3
   -48.39012;   11.85250;    -0.36466;3.11120;3
   -48.42253;   11.85583;    -0.36457;3.11114;3
   -48.45500;   11.85917;    -0.36426;3.11107;3
   -48.48741;   11.86250;    -0.36392;3.11101;3
   -48.51976;   11.86583;    -0.36368;3.11094;3
   -48.55200;   11.86917;    -0.36327;3.11088;3
   -48.58435;   11.87250;    -0.36286;3.11081;3
   -48.61676;   11.87583;    -0.36251;3.11074;3
   -48.64918;   11.87917;    -0.36215;3.11068;3
   -48.68176;   11.88250;    -0.36180;3.11061;3
   -48.71424;   11.88583;    -0.36147;3.11055;3
   -48.74694;   11.88917;    -0.36140;3.11048;3
   -48.77982;   11.89250;    -0.36143;3.11041;3
   -48.81271;   11.89583;    -0.36139;3.11035;3
   -48.84594;   11.89917;    -0.36133;3.11028;3
   -48.87929;   11.90250;    -0.36133;3.11021;3
   -48.91271;   11.90583;    -0.36133;3.11015;3
   -48.94624;   11.90917;    -0.36133;3.11008;3
   -48.97988;   11.91250;    -0.36135;3.11001;3
   -49.01359;   11.91583;    -0.36143;3.10994;3
   -49.04735;   11.91917;    -0.36164;3.10987;3
   -49.08112;   11.92250;    -0.36194;3.10980;3
   -49.11482;   11.92583;    -0.36239;3.10973;3
   -49.14847;   11.92917;    -0.36270;3.10967;3
   -49.18206;   11.93250;    -0.36298;3.10960;3
   -49.21553;   11.93583;    -0.36322;3.10953;3
   -49.24888;   11.93917;    -0.36338;3.10946;3
   -49.28218;   11.94250;    -0.36349;3.10939;3
   -49.31529;   11.94583;    -0.36340;3.10933;3
   -49.34829;   11.94917;    -0.36334;3.10926;3
   -49.38135;   11.95250;    -0.36325;3.10919;3
   -49.41418;   11.95583;    -0.36315;3.10913;3
   -49.44694;   11.95917;    -0.36300;3.10906;3
   -49.47971;   11.96250;    -0.36253;3.10899;3
   -49.51235;   11.96583;    -0.36219;3.10893;3
   -49.54500;   11.96917;    -0.36189;3.10886;3
   -49.57782;   11.97250;    -0.36159;3.10879;3
   -49.61053;   11.97583;    -0.36123;3.10873;3
   -49.64324;   11.97917;    -0.36092;3.10866;3
   -49.67612;   11.98250;    -0.36063;3.10859;3
   -49.70906;   11.98583;    -0.36038;3.10852;3
   -49.74206;   11.98917;    -0.36036;3.10846;3
   -49.77535;   11.99250;    -0.36040;3.10839;3
   -49.80876;   11.99583;    -0.36040;3.10832;3
   -49.84235;   11.99917;    -0.36040;3.10825;3
   -49.87606;   12.00250;    -0.36033;3.10818;3
   -49.90994;   12.00583;    -0.36032;3.10811;3
   -49.94376;   12.00917;    -0.36037;3.10805;3
   -49.97759;   12.01250;    -0.36045;3.10798;3
   -50.01159;   12.01583;    -0.36057;3.10791;3
   -50.04547;   12.01917;    -0.36082;3.10784;3
   -50.07947;   12.02250;    -0.36115;3.10777;3
   -50.11335;   12.02583;    -0.36151;3.10770;3
   -50.14694;   12.02917;    -0.36174;3.10763;3
   -50.18059;   12.03250;    -0.36194;3.10756;3
   -50.21418;   12.03583;    -0.36207;3.10749;3
   -50.24771;   12.03917;    -0.36220;3.10742;3
   -50.28106;   12.04250;    -0.36218;3.10735;3
   -50.31424;   12.04583;    -0.36209;3.10729;3
   -50.34718;   12.04917;    -0.36198;3.10722;3
   -50.38000;   12.05250;    -0.36190;3.10715;3
   -50.41276;   12.05583;    -0.36169;3.10708;3
   -50.44541;   12.05917;    -0.36129;3.10702;3
   -50.47800;   12.06250;    -0.36094;3.10695;3
   -50.51053;   12.06583;    -0.36055;3.10688;3
   -50.54312;   12.06917;    -0.36011;3.10682;3
   -50.57571;   12.07250;    -0.35964;3.10675;3
   -50.60829;   12.07583;    -0.35928;3.10668;3
   -50.64088;   12.07917;    -0.35895;3.10661;3
   -50.67359;   12.08250;    -0.35866;3.10655;3
   -50.70641;   12.08583;    -0.35841;3.10648;3
   -50.73929;   12.08917;    -0.35819;3.10641;3
   -50.77224;   12.09250;    -0.35815;3.10634;3
   -50.80529;   12.09583;    -0.35819;3.10628;3
   -50.83859;   12.09917;    -0.35816;3.10621;3
   -50.87200;   12.10250;    -0.35803;3.10614;3
   -50.90547;   12.10583;    -0.35797;3.10607;3
   -50.93900;   12.10917;    -0.35793;3.10600;3
   -50.97247;   12.11250;    -0.35787;3.10593;3
   -51.00600;   12.11583;    -0.35791;3.10586;3
   -51.03929;   12.11917;    -0.35803;3.10579;3
   -51.07265;   12.12250;    -0.35814;3.10572;3
   -51.10588;   12.12583;    -0.35827;3.10566;3
   -51.13894;   12.12917;    -0.35840;3.10559;3
   -51.17194;   12.13250;    -0.35853;3.10552;3
   -51.20482;   12.13583;    -0.35860;3.10545;3
   -51.23759;   12.13917;    -0.35857;3.10538;3
   -51.27024;   12.14250;    -0.35849;3.10532;3
   -51.30276;   12.14583;    -0.35836;3.10525;3
   -51.33518;   12.14917;    -0.35804;3.10518;3
   -51.36735;   12.15250;    -0.35758;3.10512;3
   -51.39947;   12.15583;    -0.35716;3.10505;3
   -51.43147;   12.15917;    -0.35678;3.10498;3
   -51.46359;   12.16250;    -0.35640;3.10492;3
   -51.49559;   12.16583;    -0.35585;3.10485;3
   -51.52776;   12.16917;    -0.35527;3.10478;3
   -51.55988;   12.17250;    -0.35475;3.10472;3
   -51.59212;   12.17583;    -0.35434;3.10465;3
   -51.62441;   12.17917;    -0.35398;3.10458;3
   -51.65665;   12.18250;    -0.35369;3.10452;3
   -51.68906;   12.18583;    -0.35344;3.10445;3
   -51.72165;   12.18917;    -0.35336;3.10438;3
   -51.75441;   12.19250;    -0.35333;3.10431;3
   -51.78729;   12.19583;    -0.35317;3.10424;3
   -51.82029;   12.19917;    -0.35302;3.10418;3
   -51.85329;   12.20250;    -0.35291;3.10411;3
   -51.88653;   12.20583;    -0.35282;3.10404;3
   -51.91982;   12.20917;    -0.35274;3.10397;3
   -51.95312;   12.21250;    -0.35267;3.10390;3
   -51.98647;   12.21583;    -0.35268;3.10383;3
   -52.01965;   12.21917;    -0.35279;3.10376;3
   -52.05294;   12.22250;    -0.35291;3.10369;3
   -52.08612;   12.22583;    -0.35305;3.10362;3
   -52.11924;   12.22917;    -0.35317;3.10355;3
   -52.15229;   12.23250;    -0.35326;3.10348;3
   -52.18535;   12.23583;    -0.35333;3.10342;3
   -52.21835;   12.23917;    -0.35335;3.10335;3
   -52.25135;   12.24250;    -0.35335;3.10328;3
   -52.28400;   12.24583;    -0.35332;3.10321;3
   -52.31659;   12.24917;    -0.35327;3.10314;3
   -52.34906;   12.25250;    -0.35312;3.10307;3
   -52.38159;   12.25583;    -0.35295;3.10301;3
   -52.41412;   12.25917;    -0.35257;3.10294;3
   -52.44653;   12.26250;    -0.35227;3.10287;3
   -52.47900;   12.26583;    -0.35192;3.10280;3
   -52.51135;   12.26917;    -0.35155;3.10274;3
   -52.54382;   12.27250;    -0.35123;3.10267;3
   -52.57641;   12.27583;    -0.35095;3.10260;3
   -52.60900;   12.27917;    -0.35066;3.10253;3
   -52.64165;   12.28250;    -0.35042;3.10246;3
   -52.67447;   12.28583;    -0.35020;3.10239;3
   -52.70747;   12.28917;    -0.35006;3.10232;3
   -52.74047;   12.29250;    -0.34994;3.10226;3
   -52.77376;   12.29583;    -0.34982;3.10219;3
   -52.80712;   12.29917;    -0.34974;3.10212;3
   -52.84065;   12.30250;    -0.34970;3.10205;3
   -52.87418;   12.30583;    -0.34974;3.10198;3
   -52.90782;   12.30917;    -0.34982;3.10190;3
   -52.94141;   12.31250;    -0.34992;3.10183;3
   -52.97506;   12.31583;    -0.35006;3.10176;3
   -53.00871;   12.31917;    -0.35025;3.10169;3
   -53.04224;   12.32250;    -0.35047;3.10162;3
   -53.07594;   12.32583;    -0.35067;3.10155;3
   -53.10953;   12.32917;    -0.35088;3.10148;3
   -53.14294;   12.33250;    -0.35104;3.10141;3
   -53.17635;   12.33583;    -0.35111;3.10134;3
   -53.20959;   12.33917;    -0.35123;3.10127;3
   -53.24265;   12.34250;    -0.35129;3.10120;3
   -53.27559;   12.34583;    -0.35132;3.10113;3
   -53.30847;   12.34917;    -0.35129;3.10106;3
   -53.34129;   12.35250;    -0.35120;3.10099;3
   -53.37394;   12.35583;    -0.35107;3.10093;3
   -53.40665;   12.35917;    -0.35090;3.10086;3
   -53.43941;   12.36250;    -0.35072;3.10079;3
   -53.47212;   12.36583;    -0.35016;3.10072;3
   -53.50482;   12.36917;    -0.34984;3.10065;3
   -53.53765;   12.37250;    -0.34958;3.10058;3
   -53.57029;   12.37583;    -0.34935;3.10051;3
   -53.60306;   12.37917;    -0.34912;3.10044;3
   -53.63571;   12.38250;    -0.34897;3.10037;3
   -53.66847;   12.38583;    -0.34882;3.10030;3
   -53.70141;   12.38917;    -0.34865;3.10023;3
   -53.73435;   12.39250;    -0.34849;3.10017;3
   -53.76753;   12.39583;    -0.34838;3.10009;3
   -53.80088;   12.39917;    -0.34825;3.10002;3
   -53.83424;   12.40250;    -0.34816;3.09995;3
   -53.86776;   12.40583;    -0.34807;3.09988;3
   -53.90118;   12.40917;    -0.34808;3.09981;3
   -53.93459;   12.41250;    -0.34817;3.09974;3
   -53.96800;   12.41583;    -0.34826;3.09967;3
   -54.00129;   12.41917;    -0.34838;3.09960;3
   -54.03453;   12.42250;    -0.34849;3.09953;3
   -54.06771;   12.42583;    -0.34861;3.09946;3
   -54.10065;   12.42917;    -0.34870;3.09939;3
   -54.13376;   12.43250;    -0.34878;3.09932;3
   -54.16682;   12.43583;    -0.34882;3.09925;3
   -54.19982;   12.43917;    -0.34882;3.09918;3
   -54.23271;   12.44250;    -0.34877;3.09911;3
   -54.26559;   12.44583;    -0.34870;3.09904;3
   -54.29865;   12.44917;    -0.34859;3.09897;3
   -54.33147;   12.45250;    -0.34844;3.09890;3
   -54.36418;   12.45583;    -0.34816;3.09883;3
   -54.39694;   12.45917;    -0.34776;3.09876;3
   -54.42959;   12.46250;    -0.34746;3.09869;3
   -54.46218;   12.46583;    -0.34712;3.09862;3
   -54.49482;   12.46917;    -0.34680;3.09855;3
   -54.52753;   12.47250;    -0.34649;3.09848;3
   -54.56035;   12.47583;    -0.34624;3.09841;3
   -54.59324;   12.47917;    -0.34616;3.09834;3
   -54.62612;   12.48250;    -0.34618;3.09827;3
   -54.65918;   12.48583;    -0.34617;3.09820;3
   -54.69235;   12.48917;    -0.34616;3.09813;3
   -54.72559;   12.49250;    -0.34612;3.09806;3
   -54.75894;   12.49583;    -0.34606;3.09799;3
   -54.79241;   12.49917;    -0.34600;3.09792;3
   -54.82582;   12.50250;    -0.34593;3.09785;3
   -54.85912;   12.50583;    -0.34589;3.09778;3
   -54.89259;   12.50917;    -0.34586;3.09771;3
   -54.92606;   12.51250;    -0.34588;3.09764;3
   -54.95947;   12.51583;    -0.34594;3.09756;3
   -54.99282;   12.51917;    -0.34606;3.09749;3
   -55.02629;   12.52250;    -0.34616;3.09742;3
   -55.05971;   12.52583;    -0.34634;3.09735;3
   -55.09300;   12.52917;    -0.34644;3.09728;3
   -55.12624;   12.53250;    -0.34649;3.09721;3
   -55.15935;   12.53583;    -0.34654;3.09714;3
   -55.19253;   12.53917;    -0.34652;3.09707;3
   -55.22559;   12.54250;    -0.34649;3.09700;3
   -55.25859;   12.54583;    -0.34648;3.09693;3
   -55.29165;   12.54917;    -0.34641;3.09685;3
   -55.32465;   12.55250;    -0.34633;3.09678;3
   -55.35759;   12.55583;    -0.34613;3.09671;3
   -55.39053;   12.55917;    -0.34573;3.09664;3
   -55.42335;   12.56250;    -0.34549;3.09657;3
   -55.45624;   12.56583;    -0.34526;3.09650;3
   -55.48918;   12.56917;    -0.34502;3.09643;3
   -55.52206;   12.57250;    -0.34481;3.09636;3
   -55.55518;   12.57583;    -0.34461;3.09629;3
   -55.58835;   12.57917;    -0.34449;3.09622;3
   -55.62153;   12.58250;    -0.34437;3.09615;3
   -55.65488;   12.58583;    -0.34427;3.09608;3
   -55.68841;   12.58917;    -0.34423;3.09601;3
   -55.72212;   12.59250;    -0.34417;3.09593;3
   -55.75588;   12.59583;    -0.34413;3.09586;3
   -55.78976;   12.59917;    -0.34420;3.09579;3
   -55.82365;   12.60250;    -0.34425;3.09571;3
   -55.85753;   12.60583;    -0.34431;3.09564;3
   -55.89141;   12.60917;    -0.34442;3.09557;3
   -55.92529;   12.61250;    -0.34454;3.09550;3
   -55.95918;   12.61583;    -0.34481;3.09542;3
   -55.99318;   12.61917;    -0.34507;3.09535;3
   -56.02694;   12.62250;    -0.34532;3.09528;3
   -56.06071;   12.62583;    -0.34553;3.09520;3
   -56.09465;   12.62917;    -0.34569;3.09513;3
   -56.12829;   12.63250;    -0.34581;3.09506;3
   -56.16188;   12.63583;    -0.34582;3.09499;3
   -56.19553;   12.63917;    -0.34586;3.09491;3
   -56.22900;   12.64250;    -0.34589;3.09484;3
   -56.26229;   12.64583;    -0.34587;3.09477;3
   -56.29559;   12.64917;    -0.34584;3.09470;3
   -56.32876;   12.65250;    -0.34576;3.09463;3
   -56.36194;   12.65583;    -0.34565;3.09456;3
   -56.39506;   12.65917;    -0.34544;3.09448;3
   -56.42818;   12.66250;    -0.34522;3.09441;3
   -56.46129;   12.66583;    -0.34500;3.09434;3
   -56.49447;   12.66917;    -0.34482;3.09427;3
   -56.52759;   12.67250;    -0.34470;3.09420;3
   -56.56071;   12.67583;    -0.34459;3.09413;3
   -56.59394;   12.67917;    -0.34449;3.09405;3
   -56.62729;   12.68250;    -0.34439;3.09398;3
   -56.66059;   12.68583;    -0.34431;3.09391;3
   -56.69412;   12.68917;    -0.34421;3.09384;3
   -56.72759;   12.69250;    -0.34413;3.09377;3
   -56.76124;   12.69583;    -0.34403;3.09369;3
   -56.79500;   12.69917;    -0.34394;3.09362;3
   -56.82871;   12.70250;    -0.34385;3.09355;3
   -56.86241;   12.70583;    -0.34383;3.09347;3
   -56.89612;   12.70917;    -0.34380;3.09340;3
   -56.92982;   12.71250;    -0.34380;3.09333;3
   -56.96353;   12.71583;    -0.34392;3.09325;3
   -56.99718;   12.71917;    -0.34404;3.09318;3
   -57.03077;   12.72250;    -0.34419;3.09311;3
   -57.06441;   12.72583;    -0.34430;3.09304;3
   -57.09806;   12.72917;    -0.34438;3.09296;3
   -57.13171;   12.73250;    -0.34443;3.09289;3
   -57.16535;   12.73583;    -0.34449;3.09282;3
   -57.19894;   12.73917;    -0.34453;3.09274;3
   -57.23247;   12.74250;    -0.34456;3.09267;3
   -57.26582;   12.74583;    -0.34453;3.09260;3
   -57.29941;   12.74917;    -0.34451;3.09253;3
   -57.33276;   12.75250;    -0.34444;3.09245;3
   -57.36618;   12.75583;    -0.34429;3.09238;3
   -57.39953;   12.75917;    -0.34420;3.09231;3
   -57.43282;   12.76250;    -0.34410;3.09223;3
   -57.46629;   12.76583;    -0.34395;3.09216;3
   -57.49976;   12.76917;    -0.34382;3.09209;3
   -57.53335;   12.77250;    -0.34365;3.09202;3
   -57.56706;   12.77583;    -0.34358;3.09194;3
   -57.60094;   12.77917;    -0.34353;3.09187;3
